dog_ensembl_id,dog_gene_symbol,human_ensembl_id,human_gene_symbol,orthology_type,pct_id_dog_to_human,pct_id_human_to_dog
ENSCAFG00000020216,,ENSG00000148200,NR6A1,ortholog_one2one,98.6547,91.6667
ENSCAFG00000011130,,ENSG00000136531,SCN2A,ortholog_one2one,98.654,98.7032
ENSCAFG00000012904,,ENSG00000170312,CDK1,ortholog_one2one,98.6532,98.6532
ENSCAFG00000029460,,ENSG00000174453,VWC2L,ortholog_one2one,98.6487,98.6487
ENSCAFG00000004527,,ENSG00000007047,MARK4,ortholog_one2one,98.6376,96.2766
ENSCAFG00000002154,,ENSG00000137076,TLN1,ortholog_one2one,98.6317,99.2916
ENSCAFG00000004361,,ENSG00000170604,IRF2BP1,ortholog_one2one,98.6301,98.6301
ENSCAFG00000011905,,ENSG00000139914,FITM1,ortholog_one2one,98.6301,98.6301
ENSCAFG00000018719,,ENSG00000109107,ALDOC,ortholog_one2one,98.6264,98.6264
ENSCAFG00000014141,,ENSG00000180182,MED14,ortholog_one2one,98.6245,98.6245
ENSCAFG00000007571,,ENSG00000101464,PIGU,ortholog_one2one,98.6207,98.6207
ENSCAFG00000012559,,ENSG00000099995,SF3A1,ortholog_one2one,98.6129,98.6129
ENSCAFG00000017798,,ENSG00000123562,MORF4L2,ortholog_one2one,98.6111,98.6111
ENSCAFG00000015505,,ENSG00000100592,DAAM1,ortholog_one2one,98.6085,98.6085
ENSCAFG00000002014,,ENSG00000109189,USP46,ortholog_one2one,98.6034,96.4481
ENSCAFG00000007145,,ENSG00000101337,TM9SF4,ortholog_one2one,98.5981,98.5981
ENSCAFG00000009853,,ENSG00000010017,RANBP9,ortholog_one2one,98.5866,76.5432
ENSCAFG00000017023,,ENSG00000169562,GJB1,ortholog_one2one,98.5866,98.5866
ENSCAFG00000003024,,ENSG00000135316,SYNCRIP,ortholog_one2one,98.5765,88.9246
ENSCAFG00000004275,,ENSG00000167414,GNG8,ortholog_one2one,98.5714,98.5714
ENSCAFG00000002714,,ENSG00000145242,EPHA5,ortholog_one2one,98.5685,92.8709
ENSCAFG00000030765,,ENSG00000095574,IKZF5,ortholog_one2one,98.568,98.568
ENSCAFG00000025086,,ENSG00000213160,KLHL23,ortholog_one2one,98.5663,98.5663
ENSCAFG00000018147,,ENSG00000141380,SS18,ortholog_one2one,98.5646,98.5646
ENSCAFG00000030307,,ENSG00000183098,GPC6,ortholog_one2one,98.5586,98.5586
ENSCAFG00000041364,,ENSG00000188580,NKAIN2,ortholog_one2one,98.5577,98.5577
ENSCAFG00000010221,,ENSG00000107882,SUFU,ortholog_one2one,98.5537,98.5537
ENSCAFG00000014633,,ENSG00000139926,FRMD6,ortholog_one2one,98.5531,98.5531
ENSCAFG00000004076,,ENSG00000170759,KIF5B,ortholog_one2one,98.5462,98.5462
ENSCAFG00000001720,,ENSG00000147894,C9orf72,ortholog_one2one,98.5447,96.3415
ENSCAFG00000006665,,ENSG00000105270,CLIP3,ortholog_one2one,98.5375,98.5375
ENSCAFG00000000265,,ENSG00000177468,OLIG3,ortholog_one2one,98.5294,98.5294
ENSCAFG00000031321,,ENSG00000115596,WNT6,ortholog_one2one,98.5251,91.5069
ENSCAFG00000012067,,ENSG00000100280,AP1B1,ortholog_one2one,98.5248,98.5248
ENSCAFG00000000933,,ENSG00000204227,RING1,ortholog_one2one,98.5222,98.5222
ENSCAFG00000029892,,ENSG00000142541,RPL13A,ortholog_one2one,98.5222,95.2381
ENSCAFG00000020049,,ENSG00000197694,SPTAN1,ortholog_one2one,98.5188,98.5188
ENSCAFG00000000912,,ENSG00000204231,RXRB,ortholog_one2one,98.5075,98.324
ENSCAFG00000010807,,ENSG00000150593,PDCD4,ortholog_one2one,98.5075,98.5075
ENSCAFG00000010080,,ENSG00000128641,MYO1B,ortholog_one2one,98.5035,98.5035
ENSCAFG00000014026,,ENSG00000079332,SAR1A,ortholog_one2one,98.4848,98.4848
ENSCAFG00000018324,,ENSG00000079134,THOC1,ortholog_one2one,98.4779,98.4779
ENSCAFG00000000674,,ENSG00000204366,ZBTB12,ortholog_one2one,98.4749,98.4749
ENSCAFG00000002607,,ENSG00000155827,RNF20,ortholog_one2one,98.4615,98.4615
ENSCAFG00000005657,,ENSG00000165819,METTL3,ortholog_one2one,98.4483,98.4483
ENSCAFG00000015086,,ENSG00000152086,TUBA3E,ortholog_one2one,98.4444,98.4444
ENSCAFG00000005498,,ENSG00000125851,PCSK2,ortholog_one2one,98.4326,98.4326
ENSCAFG00000018631,,ENSG00000009694,TENM1,ortholog_one2one,98.4261,98.4261
ENSCAFG00000023431,,ENSG00000135298,ADGRB3,ortholog_one2one,98.4242,98.4888
ENSCAFG00000030041,,ENSG00000119446,RBM18,ortholog_one2one,98.4211,98.4211
ENSCAFG00000014460,,ENSG00000198513,ATL1,ortholog_one2one,98.3871,98.3871
ENSCAFG00000015619,,ENSG00000184302,SIX6,ortholog_one2one,98.374,98.374
ENSCAFG00000013493,,ENSG00000102230,PCYT1B,ortholog_one2one,98.374,98.374
ENSCAFG00000000127,,ENSG00000119547,ONECUT2,ortholog_one2one,98.3713,59.9206
ENSCAFG00000008000,,ENSG00000242372,EIF6,ortholog_one2one,98.3673,98.3673
ENSCAFG00000002998,,ENSG00000132466,ANKRD17,ortholog_one2one,98.3541,94.1222
ENSCAFG00000019048,,ENSG00000185985,SLITRK2,ortholog_one2one,98.3432,98.3432
ENSCAFG00000010720,,ENSG00000119953,SMNDC1,ortholog_one2one,98.3402,99.5798
ENSCAFG00000013151,,ENSG00000100852,ARHGAP5,ortholog_one2one,98.3367,98.4021
ENSCAFG00000000774,,ENSG00000204308,RNF5,ortholog_one2one,98.3333,98.3333
ENSCAFG00000005293,,ENSG00000165300,SLITRK5,ortholog_one2one,98.3299,98.3299
ENSCAFG00000012890,,ENSG00000128708,HAT1,ortholog_one2one,98.3294,98.3294
ENSCAFG00000000205,,ENSG00000118526,TCF21,ortholog_one2one,98.324,98.324
ENSCAFG00000011460,,ENSG00000197818,SLC9A8,ortholog_one2one,98.3193,97.99
ENSCAFG00000015787,,ENSG00000154001,PPP2R5E,ortholog_one2one,98.3158,100.0
ENSCAFG00000023575,,ENSG00000148481,MINDY3,ortholog_one2one,98.3051,91.236
ENSCAFG00000002860,,ENSG00000275052,PPP4R3B,ortholog_one2one,98.2927,94.9352
ENSCAFG00000012152,,ENSG00000204681,GABBR1,ortholog_one2one,98.2916,89.8023
ENSCAFG00000002364,,ENSG00000150471,ADGRL3,ortholog_one2one,98.2911,98.2911
ENSCAFG00000008987,,ENSG00000101438,SLC32A1,ortholog_one2one,98.289,98.4762
ENSCAFG00000012672,,ENSG00000092108,SCFD1,ortholog_one2one,98.2839,98.1308
ENSCAFG00000018461,,ENSG00000125355,TMEM255A,ortholog_one2one,98.2808,98.2808
ENSCAFG00000002470,,ENSG00000112232,KHDRBS2,ortholog_one2one,98.2808,98.2808
ENSCAFG00000030205,,ENSG00000134504,KCTD1,ortholog_one2one,98.2778,98.9595
ENSCAFG00000013977,,ENSG00000179454,KLHL28,ortholog_one2one,98.2699,97.094
ENSCAFG00000031326,,ENSG00000172216,CEBPB,ortholog_one2one,98.2659,98.5507
ENSCAFG00000007342,,ENSG00000121741,ZMYM2,ortholog_one2one,98.2571,98.2571
ENSCAFG00000028709,,ENSG00000213015,ZNF580,ortholog_one2one,98.2558,98.2558
ENSCAFG00000000617,,ENSG00000213722,DDAH2,ortholog_one2one,98.2456,98.2456
ENSCAFG00000019445,,ENSG00000198435,NRARP,ortholog_one2one,98.2456,98.2456
ENSCAFG00000002345,,ENSG00000112175,BMP5,ortholog_one2one,98.2379,98.2379
ENSCAFG00000000989,,ENSG00000111897,SERINC1,ortholog_one2one,98.234,98.234
ENSCAFG00000016497,,ENSG00000185650,ZFP36L1,ortholog_one2one,98.2249,98.2249
ENSCAFG00000000140,,ENSG00000196628,TCF4,ortholog_one2one,98.2249,85.8991
ENSCAFG00000016353,,ENSG00000072415,PALS1,ortholog_one2one,98.2222,98.2222
ENSCAFG00000006351,,ENSG00000083642,PDS5B,ortholog_one2one,98.2204,99.1707
ENSCAFG00000001332,,ENSG00000100324,TAB1,ortholog_one2one,98.2143,98.2143
ENSCAFG00000045783,,ENSG00000203879,GDI1,ortholog_one2one,98.2103,98.2103
ENSCAFG00000011767,,ENSG00000100884,CPNE6,ortholog_one2one,98.2047,89.3791
ENSCAFG00000004586,,ENSG00000148484,RSU1,ortholog_one2one,98.1949,98.1949
ENSCAFG00000016170,,ENSG00000139998,RAB15,ortholog_one2one,98.1928,66.2602
ENSCAFG00000013169,,ENSG00000172845,SP3,ortholog_one2one,98.1844,90.0128
ENSCAFG00000014698,,ENSG00000006016,CRLF1,ortholog_one2one,98.1723,89.0995
ENSCAFG00000006044,,ENSG00000133107,TRPC4,ortholog_one2one,98.167,98.167
ENSCAFG00000015671,,ENSG00000085872,CHERP,ortholog_one2one,98.1661,98.1661
ENSCAFG00000003471,,ENSG00000132424,PNISR,ortholog_one2one,98.1572,99.2547
ENSCAFG00000014474,,ENSG00000115461,IGFBP5,ortholog_one2one,98.155,97.7941
ENSCAFG00000002586,,ENSG00000148123,PLPPR1,ortholog_one2one,98.1538,98.1538
ENSCAFG00000001202,,ENSG00000124493,GRM4,ortholog_one2one,98.1503,93.0921
ENSCAFG00000009847,,ENSG00000100982,PCIF1,ortholog_one2one,98.1481,97.8693
ENSCAFG00000003083,,ENSG00000115484,CCT4,ortholog_one2one,98.1447,98.1447
ENSCAFG00000017965,,ENSG00000105088,OLFM2,ortholog_one2one,98.1383,81.2775
ENSCAFG00000016503,,ENSG00000083750,RRAGB,ortholog_one2one,98.1283,98.1283
ENSCAFG00000012215,,ENSG00000182287,AP1S2,ortholog_one2one,98.125,98.125
ENSCAFG00000018250,,ENSG00000102024,PLS3,ortholog_one2one,98.1221,99.5238
ENSCAFG00000000196,,ENSG00000112319,EYA4,ortholog_one2one,98.1197,88.9922
ENSCAFG00000001211,,ENSG00000137309,HMGA1,ortholog_one2one,98.1132,97.1963
ENSCAFG00000000380,,ENSG00000112282,MED23,ortholog_one2one,98.1118,98.3261
ENSCAFG00000018168,,ENSG00000168234,TTC39C,ortholog_one2one,98.1025,88.6792
ENSCAFG00000013885,,ENSG00000147036,LANCL3,ortholog_one2one,98.0952,98.0952
ENSCAFG00000000550,,ENSG00000091844,RGS17,ortholog_one2one,98.0952,98.0952
ENSCAFG00000016231,,ENSG00000033170,FUT8,ortholog_one2one,98.087,98.087
ENSCAFG00000013240,,ENSG00000129515,SNX6,ortholog_one2one,98.0861,98.0861
ENSCAFG00000016874,,ENSG00000082458,DLG3,ortholog_one2one,98.0792,96.2309
ENSCAFG00000004726,,ENSG00000105771,SMG9,ortholog_one2one,98.0769,98.0769
ENSCAFG00000007044,,ENSG00000169813,HNRNPF,ortholog_one2one,98.0676,97.8313
ENSCAFG00000012020,,ENSG00000204713,TRIM27,ortholog_one2one,98.0519,88.3041
ENSCAFG00000008790,,ENSG00000132792,CTNNBL1,ortholog_one2one,98.0462,97.1831
ENSCAFG00000018892,,ENSG00000154832,CXXC1,ortholog_one2one,98.0422,98.6364
ENSCAFG00000020039,,ENSG00000160445,ZER1,ortholog_one2one,98.0418,98.0418
ENSCAFG00000009140,,ENSG00000144278,GALNT13,ortholog_one2one,98.0392,98.0392
ENSCAFG00000028604,,ENSG00000132821,VSTM2L,ortholog_one2one,98.0392,98.0392
ENSCAFG00000020082,,ENSG00000106976,DNM1,ortholog_one2one,98.0324,98.0324
ENSCAFG00000003137,,ENSG00000169764,UGP2,ortholog_one2one,98.0315,96.325
ENSCAFG00000003082,,ENSG00000135334,AKIRIN2,ortholog_one2one,98.0296,98.0296
ENSCAFG00000029660,,ENSG00000128656,CHN1,ortholog_one2one,98.0176,96.9499
ENSCAFG00000000969,,ENSG00000025156,HSF2,ortholog_one2one,98.0159,92.1642
ENSCAFG00000006255,,ENSG00000172915,NBEA,ortholog_one2one,98.0135,98.7784
ENSCAFG00000013360,,ENSG00000092020,PPP2R3C,ortholog_one2one,98.0132,98.0132
ENSCAFG00000005760,,ENSG00000101333,PLCB4,ortholog_one2one,98.0099,98.5
ENSCAFG00000015978,,ENSG00000109814,UGDH,ortholog_one2one,98.004,99.3927
ENSCAFG00000015546,,ENSG00000148606,POLR3A,ortholog_one2one,98.0029,98.8489
ENSCAFG00000003698,,ENSG00000074219,TEAD2,ortholog_one2one,98.0,97.7827
ENSCAFG00000005185,,ENSG00000088930,XRN2,ortholog_one2one,98.0,98.0
ENSCAFG00000004540,,ENSG00000188342,GTF2F2,ortholog_one2one,97.992,97.992
ENSCAFG00000002100,,ENSG00000244694,PTCHD4,ortholog_one2one,97.9834,97.6359
ENSCAFG00000001868,,ENSG00000137207,YIPF3,ortholog_one2one,97.9827,95.5056
ENSCAFG00000016962,,ENSG00000119682,AREL1,ortholog_one2one,97.9823,94.4107
ENSCAFG00000005856,,ENSG00000182621,PLCB1,ortholog_one2one,97.9713,95.3125
ENSCAFG00000004054,,ENSG00000249853,HS3ST5,ortholog_one2one,97.971,97.6879
ENSCAFG00000019521,,ENSG00000196924,FLNA,ortholog_one2one,97.9592,97.9222
ENSCAFG00000010762,,ENSG00000108055,SMC3,ortholog_one2one,97.9491,98.1101
ENSCAFG00000030550,,ENSG00000013392,RWDD2A,ortholog_one2one,97.9452,97.9452
ENSCAFG00000014818,,ENSG00000107758,PPP3CB,ortholog_one2one,97.9401,99.619
ENSCAFG00000019062,,ENSG00000141627,DYM,ortholog_one2one,97.9282,97.9282
ENSCAFG00000030423,,ENSG00000183773,AIFM3,ortholog_one2one,97.9275,93.719
ENSCAFG00000014257,,ENSG00000074211,PPP2R2C,ortholog_one2one,97.9215,94.8546
ENSCAFG00000029284,,ENSG00000130066,SAT1,ortholog_one2one,97.9167,54.9708
ENSCAFG00000001508,,ENSG00000128340,RAC2,ortholog_one2one,97.9167,97.9167
ENSCAFG00000030651,,ENSG00000168939,SPRY3,ortholog_one2one,97.9167,97.9167
ENSCAFG00000003842,,ENSG00000112367,FIG4,ortholog_one2one,97.9052,97.2618
ENSCAFG00000006493,,ENSG00000130177,CDC16,ortholog_one2one,97.9032,97.9032
ENSCAFG00000005624,,ENSG00000151240,DIP2C,ortholog_one2one,97.9026,89.2109
ENSCAFG00000028688,,ENSG00000271303,SRXN1,ortholog_one2one,97.8947,67.8832
ENSCAFG00000016355,,ENSG00000123136,DDX39A,ortholog_one2one,97.8923,97.8923
ENSCAFG00000016165,,ENSG00000176153,GPX2,ortholog_one2one,97.8836,97.3684
ENSCAFG00000012009,,ENSG00000151893,CACUL1,ortholog_one2one,97.8723,62.3306
ENSCAFG00000011799,,ENSG00000046653,GPM6B,ortholog_one2one,97.8659,97.8659
ENSCAFG00000005600,,ENSG00000089123,TASP1,ortholog_one2one,97.8571,97.8571
ENSCAFG00000012305,,ENSG00000239474,KLHL41,ortholog_one2one,97.8548,97.8548
ENSCAFG00000018979,,ENSG00000156925,ZIC3,ortholog_one2one,97.8541,97.6445
ENSCAFG00000001932,,ENSG00000122756,CNTFR,ortholog_one2one,97.8495,97.8495
ENSCAFG00000031552,,ENSG00000105722,ERF,ortholog_one2one,97.8378,99.0876
ENSCAFG00000019101,,ENSG00000141252,VPS53,ortholog_one2one,97.8365,97.8365
ENSCAFG00000016133,,ENSG00000126012,KDM5C,ortholog_one2one,97.8191,97.7564
ENSCAFG00000001460,,ENSG00000153707,PTPRD,ortholog_one2one,97.8159,98.3787
ENSCAFG00000010313,,ENSG00000062598,ELMO2,ortholog_one2one,97.8142,99.4444
ENSCAFG00000016362,,ENSG00000109680,TBC1D19,ortholog_one2one,97.8131,93.5361
ENSCAFG00000007258,,ENSG00000126261,UBA2,ortholog_one2one,97.8125,97.8125
ENSCAFG00000004696,,ENSG00000152455,SUV39H2,ortholog_one2one,97.8049,97.8049
ENSCAFG00000018362,,ENSG00000176105,YES1,ortholog_one2one,97.8022,97.4453
ENSCAFG00000014880,,ENSG00000125378,BMP4,ortholog_one2one,97.7995,98.0392
ENSCAFG00000019478,,ENSG00000187713,TMEM203,ortholog_one2one,97.7941,97.7941
ENSCAFG00000025364,,ENSG00000102786,INTS6,ortholog_one2one,97.7832,89.5152
ENSCAFG00000005966,,ENSG00000151287,TEX30,ortholog_one2one,97.7778,96.9163
ENSCAFG00000009931,,ENSG00000124140,SLC12A5,ortholog_one2one,97.7758,96.4881
ENSCAFG00000002427,,ENSG00000136842,TMOD1,ortholog_one2one,97.7716,97.7716
ENSCAFG00000007478,,ENSG00000101421,CHMP4B,ortholog_one2one,97.7679,97.7679
ENSCAFG00000009745,,ENSG00000175063,UBE2C,ortholog_one2one,97.7654,97.7654
ENSCAFG00000009259,,ENSG00000120057,SFRP5,ortholog_one2one,97.7654,55.205
ENSCAFG00000017584,,ENSG00000127616,SMARCA4,ortholog_one2one,97.7535,95.7763
ENSCAFG00000048026,,ENSG00000165283,STOML2,ortholog_one2one,97.7528,97.7528
ENSCAFG00000002344,,ENSG00000040933,INPP4A,ortholog_one2one,97.7505,97.8506
ENSCAFG00000002328,,ENSG00000137252,HCRTR2,ortholog_one2one,97.7477,97.7477
ENSCAFG00000032609,,ENSG00000100302,RASD2,ortholog_one2one,97.7444,97.7444
ENSCAFG00000012550,,ENSG00000204335,SP5,ortholog_one2one,97.7387,97.7387
ENSCAFG00000000245,,ENSG00000029363,BCLAF1,ortholog_one2one,97.7322,98.3696
ENSCAFG00000024298,,ENSG00000204311,PJVK,ortholog_one2one,97.7273,97.7273
ENSCAFG00000003711,,ENSG00000104852,SNRNP70,ortholog_one2one,97.7221,98.1693
ENSCAFG00000004839,,ENSG00000151461,UPF2,ortholog_one2one,97.7183,97.6415
ENSCAFG00000013772,,ENSG00000144406,UNC80,ortholog_one2one,97.716,95.2467
ENSCAFG00000016311,,ENSG00000086758,HUWE1,ortholog_one2one,97.704,98.2625
ENSCAFG00000002744,,ENSG00000115306,SPTBN1,ortholog_one2one,97.7031,97.0837
ENSCAFG00000031142,,ENSG00000173065,FAM222B,ortholog_one2one,97.6868,97.6868
ENSCAFG00000002926,,ENSG00000173542,MOB1B,ortholog_one2one,97.6852,95.4751
ENSCAFG00000013485,,ENSG00000118263,KLF7,ortholog_one2one,97.6821,97.6821
ENSCAFG00000002951,,ENSG00000065609,SNAP91,ortholog_one2one,97.6821,97.5744
ENSCAFG00000013640,,ENSG00000155636,RBM45,ortholog_one2one,97.6793,97.2689
ENSCAFG00000008491,,ENSG00000080845,DLGAP4,ortholog_one2one,97.6791,97.5806
ENSCAFG00000025580,,ENSG00000073910,FRY,ortholog_one2one,97.6782,97.6782
ENSCAFG00000019506,,ENSG00000099622,CIRBP,ortholog_one2one,97.6744,56.5657
ENSCAFG00000006631,,ENSG00000088881,EBF4,ortholog_one2one,97.6744,97.6744
ENSCAFG00000031519,,ENSG00000250821,EXOC1L,ortholog_one2one,97.6744,97.6744
ENSCAFG00000002729,,ENSG00000068878,PSME4,ortholog_one2one,97.6731,93.3804
ENSCAFG00000030319,,ENSG00000178093,TSSK6,ortholog_one2one,97.6654,91.9414
ENSCAFG00000000770,,ENSG00000112530,PACRG,ortholog_one2one,97.6654,84.7973
ENSCAFG00000003761,,ENSG00000112333,NR2E1,ortholog_one2one,97.6623,89.0995
ENSCAFG00000000732,,ENSG00000120438,TCP1,ortholog_one2one,97.6619,97.6619
ENSCAFG00000014164,,ENSG00000139915,MDGA2,ortholog_one2one,97.6585,97.6585
ENSCAFG00000006551,,ENSG00000107643,MAPK8,ortholog_one2one,97.6581,97.6581
ENSCAFG00000032522,,ENSG00000056586,RC3H2,ortholog_one2one,97.649,97.649
ENSCAFG00000010864,,ENSG00000153253,SCN3A,ortholog_one2one,97.6476,97.55
ENSCAFG00000031036,,ENSG00000112242,E2F3,ortholog_one2one,97.6471,71.3979
ENSCAFG00000000871,,ENSG00000204256,BRD2,ortholog_one2one,97.6339,93.7799
ENSCAFG00000004443,,ENSG00000125740,FOSB,ortholog_one2one,97.6331,97.6331
ENSCAFG00000017514,,ENSG00000165194,PCDH19,ortholog_one2one,97.6321,93.3798
ENSCAFG00000002099,,ENSG00000071051,NCK2,ortholog_one2one,97.6316,97.6316
ENSCAFG00000028759,,ENSG00000112208,BAG2,ortholog_one2one,97.6303,97.6303
ENSCAFG00000010242,,ENSG00000144290,SLC4A10,ortholog_one2one,97.6232,99.195
ENSCAFG00000006417,,ENSG00000088899,LZTS3,ortholog_one2one,97.6226,97.6226
ENSCAFG00000016401,,ENSG00000198133,TMEM229B,ortholog_one2one,97.619,98.2036
ENSCAFG00000009087,,ENSG00000171307,ZDHHC16,ortholog_one2one,97.6127,97.6127
ENSCAFG00000001431,,ENSG00000100151,PICK1,ortholog_one2one,97.6019,98.0723
ENSCAFG00000017784,,ENSG00000079999,KEAP1,ortholog_one2one,97.5962,97.5962
ENSCAFG00000011181,,ENSG00000124198,ARFGEF2,ortholog_one2one,97.591,97.591
ENSCAFG00000029141,,ENSG00000196468,FGF16,ortholog_one2one,97.5845,97.5845
ENSCAFG00000009588,,ENSG00000213341,CHUK,ortholog_one2one,97.5839,97.5839
ENSCAFG00000029732,,ENSG00000100916,BRMS1L,ortholog_one2one,97.5758,99.6904
ENSCAFG00000002634,,ENSG00000171150,SOCS5,ortholog_one2one,97.5746,97.5746
ENSCAFG00000004870,,ENSG00000118946,PCDH17,ortholog_one2one,97.5737,97.1527
ENSCAFG00000001796,,ENSG00000109133,TMEM33,ortholog_one2one,97.5708,97.5708
ENSCAFG00000013776,,ENSG00000107625,DDX50,ortholog_one2one,97.5643,97.829
ENSCAFG00000017691,,ENSG00000129351,ILF3,ortholog_one2one,97.5556,97.7728
ENSCAFG00000023988,,ENSG00000172466,ZNF24,ortholog_one2one,97.5543,97.5543
ENSCAFG00000011576,,ENSG00000101126,ADNP,ortholog_one2one,97.5521,91.6525
ENSCAFG00000007467,,ENSG00000119912,IDE,ortholog_one2one,97.5466,97.5466
ENSCAFG00000012456,,ENSG00000144357,UBR3,ortholog_one2one,97.5395,88.1886
ENSCAFG00000011725,,ENSG00000107518,ATRNL1,ortholog_one2one,97.538,97.6795
ENSCAFG00000005560,,ENSG00000125848,FLRT3,ortholog_one2one,97.5347,97.5347
ENSCAFG00000009058,,ENSG00000198900,TOP1,ortholog_one2one,97.5325,98.1699
ENSCAFG00000032738,,ENSG00000065665,SEC61A2,ortholog_one2one,97.5309,99.5798
ENSCAFG00000000396,,ENSG00000204590,GNL1,ortholog_one2one,97.5288,97.5288
ENSCAFG00000009238,,ENSG00000124535,WRNIP1,ortholog_one2one,97.5281,65.2632
ENSCAFG00000016439,,ENSG00000053900,ANAPC4,ortholog_one2one,97.5278,97.5278
ENSCAFG00000001379,,ENSG00000100221,JOSD1,ortholog_one2one,97.5247,97.5247
ENSCAFG00000029111,,ENSG00000138136,LBX1,ortholog_one2one,97.5089,97.5089
ENSCAFG00000023745,,ENSG00000175985,PLEKHD1,ortholog_one2one,97.5,92.4901
ENSCAFG00000012757,,ENSG00000100012,SEC14L3,ortholog_one2one,97.5,97.5
ENSCAFG00000019037,,ENSG00000179542,SLITRK4,ortholog_one2one,97.494,97.6105
ENSCAFG00000005072,,ENSG00000005812,FBXL3,ortholog_one2one,97.4886,99.7664
ENSCAFG00000002199,,ENSG00000158435,CNOT11,ortholog_one2one,97.4855,98.8235
ENSCAFG00000004587,,ENSG00000104859,CLASRP,ortholog_one2one,97.4815,97.6261
ENSCAFG00000019384,,ENSG00000176490,DIRAS1,ortholog_one2one,97.4747,97.4747
ENSCAFG00000020091,,ENSG00000148339,SLC25A25,ortholog_one2one,97.4708,97.2816
ENSCAFG00000029692,,ENSG00000184261,KCNK12,ortholog_one2one,97.4596,98.1395
ENSCAFG00000000157,,ENSG00000187323,DCC,ortholog_one2one,97.4576,95.3697
ENSCAFG00000014041,,ENSG00000185246,PRPF39,ortholog_one2one,97.4513,97.1599
ENSCAFG00000013464,,ENSG00000128652,HOXD3,ortholog_one2one,97.4478,97.2222
ENSCAFG00000011366,,ENSG00000158445,KCNB1,ortholog_one2one,97.4359,97.4359
ENSCAFG00000012220,,ENSG00000101166,PRELID3B,ortholog_one2one,97.4227,97.4227
ENSCAFG00000014506,,ENSG00000069509,FUNDC1,ortholog_one2one,97.4194,97.4194
ENSCAFG00000003516,,ENSG00000119401,TRIM32,ortholog_one2one,97.4046,97.7029
ENSCAFG00000014105,,ENSG00000099956,SMARCB1,ortholog_one2one,97.4026,95.1777
ENSCAFG00000001872,,ENSG00000171453,POLR1C,ortholog_one2one,97.3988,97.3988
ENSCAFG00000019085,,ENSG00000102081,FMR1,ortholog_one2one,97.3984,94.7785
ENSCAFG00000014482,,ENSG00000151748,SAV1,ortholog_one2one,97.3958,97.6501
ENSCAFG00000002596,,ENSG00000136870,ZNF189,ortholog_one2one,97.3941,95.5272
ENSCAFG00000002645,,ENSG00000185760,KCNQ5,ortholog_one2one,97.3904,98.1073
ENSCAFG00000004100,,ENSG00000120616,EPC1,ortholog_one2one,97.3872,98.0861
ENSCAFG00000043792,,ENSG00000124702,KLHDC3,ortholog_one2one,97.3822,95.6298
ENSCAFG00000000031,,ENSG00000166342,NETO1,ortholog_one2one,97.3734,97.3734
ENSCAFG00000005627,,ENSG00000101384,JAG1,ortholog_one2one,97.3727,97.3727
ENSCAFG00000015188,,ENSG00000099942,CRKL,ortholog_one2one,97.3597,97.3597
ENSCAFG00000001551,,ENSG00000164985,PSIP1,ortholog_one2one,97.3585,97.3585
ENSCAFG00000001532,,ENSG00000175893,ZDHHC21,ortholog_one2one,97.3585,97.3585
ENSCAFG00000003705,,ENSG00000108094,CUL2,ortholog_one2one,97.358,96.466
ENSCAFG00000000385,,ENSG00000186625,KATNA1,ortholog_one2one,97.3523,97.3523
ENSCAFG00000002964,,ENSG00000131409,LRRC4B,ortholog_one2one,97.3501,97.8962
ENSCAFG00000013679,,ENSG00000204130,RUFY2,ortholog_one2one,97.3479,97.3479
ENSCAFG00000005362,,ENSG00000105223,PLD3,ortholog_one2one,97.3469,97.3469
ENSCAFG00000020242,,ENSG00000011454,RABGAP1,ortholog_one2one,97.346,96.0711
ENSCAFG00000007782,,ENSG00000078814,MYH7B,ortholog_one2one,97.3427,90.5651
ENSCAFG00000017215,,ENSG00000100591,AHSA1,ortholog_one2one,97.3373,97.3373
ENSCAFG00000015248,,ENSG00000241973,PI4KA,ortholog_one2one,97.3346,97.2883
ENSCAFG00000017725,,ENSG00000078142,PIK3C3,ortholog_one2one,97.3333,98.6487
ENSCAFG00000019926,,ENSG00000126878,AIF1L,ortholog_one2one,97.3333,82.9545
ENSCAFG00000015775,,ENSG00000141977,CIB3,ortholog_one2one,97.3262,97.3262
ENSCAFG00000016423,,ENSG00000100564,PIGH,ortholog_one2one,97.3262,96.8085
ENSCAFG00000001630,,ENSG00000100345,MYH9,ortholog_one2one,97.3246,98.3673
ENSCAFG00000024178,,ENSG00000166681,BEX3,ortholog_one2one,97.3214,98.1982
ENSCAFG00000007355,,ENSG00000095564,BTAF1,ortholog_one2one,97.3205,98.2152
ENSCAFG00000018083,,ENSG00000157600,TMEM164,ortholog_one2one,97.3064,97.3064
ENSCAFG00000017290,,ENSG00000147145,LPAR4,ortholog_one2one,97.2973,97.2973
ENSCAFG00000004112,,ENSG00000105402,NAPA,ortholog_one2one,97.2881,97.2881
ENSCAFG00000005809,,ENSG00000125304,TM9SF2,ortholog_one2one,97.281,97.1342
ENSCAFG00000018180,,ENSG00000154065,ANKRD29,ortholog_one2one,97.2789,95.0166
ENSCAFG00000019169,,ENSG00000197879,MYO1C,ortholog_one2one,97.2719,97.2719
ENSCAFG00000002603,,ENSG00000165152,PGAP4,ortholog_one2one,97.2705,97.2705
